n_estimators,max_depth,min_samples_split,max_iter,mse_score_1,mse_score_2,mse_score_3,mse_score_4,mse_score_5,mse_score_6,mse_score_7,mse_score_8,mse_score_9,mse_score_10,mean_mse_score,prev_1,prev_2,prev_3,prev_4,prev_5,prev_6,prev_7,prev_8,prev_9,prev_10,mean_prev,ptev_1,ptev_2,ptev_3,ptev_4,ptev_5,ptev_6,ptev_7,ptev_8,ptev_9,ptev_10,mean_ptev
1,100.0,2,2,29.522276427015225,25.088768681554065,14.63632461244029,35.36143228842545,79.376630679567,33.73230460004714,51.051336067658674,19.809500300626244,43.98841496431611,22.24247956175463,35.480946818340485,1.3816232434067397,1.1424760242119405,1.1314136801525987,1.9260091508577586,3.141532126540915,1.0644642033175369,2.0156706135445437,1.9716872745032408,1.169089791934041,2.7791473445285253,1.772311345299784,-0.38162324340673964,-0.14247602421194058,-0.13141368015259863,-0.9260091508577587,-2.141532126540915,-0.06446420331753691,-1.0156706135445437,-0.9716872745032408,-0.16908979193404114,-1.7791473445285253,-0.772311345299784
1,100.0,2,3,23.089863269290884,27.87389105023497,15.94682572362703,36.714342554268484,29.11129890352636,56.48050530322155,45.218610103547235,23.66894305827975,37.872776616701344,27.939660562619203,32.39167171453168,1.1554633518094763,1.2691347815440532,1.4456085996521564,1.858597773568187,0.9373043130025926,1.7634092143114308,1.6376000411334821,2.3544996516713814,0.8968647515442039,3.023137679355403,1.6341620157592367,-0.15546335180947637,-0.2691347815440531,-0.4456085996521563,-0.8585977735681869,0.06269568699740731,-0.7634092143114308,-0.6376000411334822,-1.3544996516713812,0.10313524845579612,-2.023137679355403,-0.6341620157592367
1,100.0,2,10,24.989949500504718,28.279105479232598,17.54211721402823,32.60568220903363,30.54229120167334,35.42178396124203,27.50585121565466,15.625133044587688,32.66431141064481,15.948236474216529,26.11244617108182,0.9119185360979052,1.2605331388147447,1.5325724749136929,1.779012862602798,1.1540484705562843,0.9938797673823072,1.090435885400629,1.476305140408387,0.8711870739652673,1.5996135927715933,1.2669506942913609,0.08808146390209481,-0.2605331388147447,-0.5325724749136928,-0.7790128626027979,-0.1540484705562844,0.006120232617692811,-0.09043588540062898,-0.47630514040838695,0.12881292603473277,-0.5996135927715934,-0.26695069429136087
1,100.0,2,20,21.905823773980128,27.651407086676617,24.670247865787978,25.161538402969175,25.24983334883422,21.998587213494606,34.06034325317974,24.449767499966786,33.27181217996349,13.602411729819574,25.202177235467232,1.0236882733905581,1.2235061908688483,2.2461634662763283,1.3316684073530156,1.053091556731134,0.6663461313253206,1.3544616948103494,2.3494792506685993,0.8957962011421462,1.636931400991558,1.378113257355786,-0.02368827339055817,-0.22350619086884832,-1.2461634662763283,-0.3316684073530156,-0.05309155673113418,0.3336538686746794,-0.35446169481034934,-1.3494792506685993,0.10420379885785384,-0.636931400991558,-0.3781132573557858
1,100.0,5,2,31.634624446839773,26.30793389194743,30.69009019674415,31.214184508797594,41.70510460556993,45.08271811274684,53.18847388162665,26.741229480558008,43.775439424521124,26.274045808548195,35.66138443578997,1.5944645032313607,1.1642288316595548,2.722009765409463,1.625568300859208,1.7202478116900408,1.120627094995764,2.0764839670456907,2.520880748221941,1.137753560124644,3.3747647296811074,1.9057029312918776,-0.5944645032313607,-0.1642288316595548,-1.7220097654094628,-0.625568300859208,-0.7202478116900409,-0.1206270949957639,-1.0764839670456907,-1.5208807482219406,-0.13775356012464396,-2.3747647296811074,-0.9057029312918774
1,100.0,5,3,36.60549530372571,24.67269834749825,17.97294923131497,33.11188383479642,45.07495511095475,47.229493116455885,39.649680921537126,17.085446454320586,50.07665588869668,13.734998367886657,32.5214256577187,1.7984248092299135,1.1166225834321737,1.5992026202274707,1.8016271323126136,1.7054324476760563,1.5807555906957271,1.5529376854301702,1.7031194510022352,1.3503158312962658,1.8341791054930079,1.6042617256795633,-0.7984248092299137,-0.11662258343217366,-0.5992026202274708,-0.8016271323126136,-0.7054324476760563,-0.5807555906957272,-0.5529376854301701,-0.7031194510022352,-0.35031583129626576,-0.834179105493008,-0.6042617256795635
1,100.0,5,10,25.48491882478299,23.02671635776623,17.482979973088433,26.19042291998091,28.083224178854667,31.038718497471656,40.51248288646226,22.267422956028273,70.23331402510183,13.348523934243978,29.766872455378127,1.2376454919365614,1.0466649501816998,1.269822578889181,1.409108382042178,1.2152645326835514,0.9382253803092944,1.568523691018159,2.2122362848014405,1.848800335053504,1.7302749087477602,1.447656653566333,-0.23764549193656137,-0.04666495018169991,-0.26982257888918104,-0.40910838204217786,-0.21526453268355134,0.06177461969070562,-0.568523691018159,-1.2122362848014405,-0.8488003350535042,-0.7302749087477601,-0.447656653566333
1,100.0,5,20,22.61951897658791,23.896364952290696,12.912877429403663,29.473594045457922,26.449950098476087,40.438417404368494,41.491431057449,18.461405363476104,47.92283627246387,26.743464380049435,29.040985998002316,1.0788057935231141,1.0832463515984025,1.1355707143174112,1.608255851387155,1.1441427463731861,1.0790173817375504,1.5432917543781783,1.8280206906895526,1.2816239441431347,2.8868559863037353,1.4668831214451419,-0.07880579352311404,-0.08324635159840245,-0.13557071431741113,-0.6082558513871551,-0.14414274637318616,-0.07901738173755045,-0.5432917543781784,-0.8280206906895528,-0.28162394414313463,-1.8868559863037353,-0.4668831214451421
5,,2,2,23.02602011245445,20.407200724000123,10.005789746217662,27.172081191143814,23.058379590055797,28.278244574200013,23.802883516607093,18.388961639787297,29.831676752490093,11.794282243327165,21.57655200902835,1.027482042500094,0.9293003096994874,0.8500124425024443,1.4823851681048807,0.884062465452006,0.8499821069160944,0.9409544690570018,1.83907362981875,0.7950667800359018,1.5103272375231453,1.1108646651609804,-0.027482042500093944,0.0706996903005126,0.14998755749755563,-0.48238516810488075,0.11593753454799406,0.1500178930839056,0.05904553094299827,-0.8390736298187501,0.20493321996409822,-0.5103272375231452,-0.11086466516098056
5,,2,3,17.136027741650985,27.605892111865437,10.251323082086392,29.128965696400385,28.000946712992103,27.842455862028494,23.678039071216524,13.235146732891346,33.99483895979304,12.470023582217834,22.334365955314254,0.8195103683737262,1.2565164054775662,0.9317400634030267,1.5713349558546088,1.1255908383111475,0.795059935303834,0.9395542569071829,1.3125013328926178,0.8968459737959356,1.3640941189291125,1.1012748249248758,0.18048963162627388,-0.2565164054775661,0.06825993659697328,-0.5713349558546089,-0.1255908383111476,0.204940064696166,0.060445743092817146,-0.3125013328926177,0.10315402620406443,-0.3640941189291124,-0.1012748249248758
5,,2,10,23.777899128615054,23.056288822762436,9.357075136540725,24.37189909209733,22.292693315577562,24.9829777982061,18.404976596753997,13.965571905737344,39.58062199839271,10.48135060839791,21.027135440308115,1.1030142016512618,1.0412216990425789,0.8279321417913674,1.2904608991618787,0.9291956840124566,0.6932256732548381,0.7064231704381123,1.386538495485195,1.0556984344302862,1.285726073122263,1.0319436472390238,-0.10301420165126175,-0.04122169904257887,0.17206785820863257,-0.29046089916187867,0.07080431598754346,0.3067743267451619,0.29357682956188774,-0.38653849548519487,-0.05569843443028631,-0.28572607312226317,-0.0319436472390238
5,,2,20,26.89002490860914,23.727009903488575,9.025618788433064,23.325575780218934,23.803396228533934,29.446689578366342,19.266533965166882,10.847173143153514,38.89993816671833,12.843739622025964,21.807570008471465,1.209839989613177,1.0500037436915752,0.8216246182465831,1.257076421753766,0.939968932124967,0.8466893905358771,0.7482412762025307,1.0797561069010875,1.0446240168151584,1.5162150284648606,1.051403952434958,-0.20983998961317715,-0.05000374369157532,0.17837538175341694,-0.257076421753766,0.06003106787503296,0.15331060946412287,0.25175872379746933,-0.0797561069010875,-0.044624016815158325,-0.5162150284648606,-0.05140395243495828
5,,5,2,21.66775221430834,22.98218145784356,11.240738046919157,25.259998687768512,25.121116417738236,35.90088746782865,18.059395916301728,16.61771349212237,42.37328358849673,8.887415855641024,22.81104831449683,1.0702387053498597,1.010487869931181,0.9311173346014546,1.3643692968528318,1.0435487737008065,1.0714394992481893,0.7192009663059673,1.6482535971947847,1.1395371500551714,1.080743791786989,1.1078936985027235,-0.07023870534985958,-0.010487869931181016,0.0688826653985454,-0.3643692968528318,-0.0435487737008065,-0.07143949924818921,0.2807990336940327,-0.6482535971947847,-0.13953715005517137,-0.08074379178698905,-0.10789369850272353
5,,5,3,19.394561443632252,26.387638266753616,10.176953313579336,23.589132705946934,23.682519755993333,22.825058960017788,24.27511088756966,15.705895740238997,37.670703824949484,13.468790155200184,21.71763650538816,0.9593356868211992,1.1986497779242415,0.8852769885400704,1.2808257692886267,0.913886241550183,0.6828355821817446,0.962713509685271,1.5325286957845057,0.9830991816692412,1.6585597852258869,1.105771121867097,0.04066431317880086,-0.19864977792424146,0.11472301145992964,-0.28082576928862674,0.08611375844981689,0.3171644178182554,0.03728649031472895,-0.5325286957845056,0.016900818330758845,-0.658559785225887,-0.105771121867097
5,,5,10,21.895089445894207,23.613554702067503,11.120942587356703,19.712310386476776,23.353555825049817,29.277435324797164,18.38898705741663,10.434626670215279,36.5022726419136,8.682104305484337,20.2980878946672,0.9844081982488686,1.062435750934521,0.9325904452013607,1.0601777351721122,0.9451793179524682,0.8395163645170998,0.701801388467155,1.0066771731422546,0.966804689305601,1.0429074149938982,0.954249847793534,0.015591801751131406,-0.06243575093452104,0.06740955479863932,-0.06017773517211213,0.05482068204753176,0.16048363548290026,0.298198611532845,-0.006677173142254619,0.03319531069439894,-0.042907414993898184,0.045750152206466076
5,,5,20,20.83438825074558,21.162587232661703,9.703751038758924,25.31967420944201,20.73228506274163,28.695399378632057,19.769154216918086,11.078081124123592,41.412975991214516,10.561420684089741,20.926971718932784,1.0025224547253848,0.9458981391618111,0.8533956549679698,1.3291051845948734,0.8525204087763734,0.8506515642212972,0.7696702724632309,1.1051140871924134,1.1053255093191778,1.2059307665328678,1.00201340419554,-0.0025224547253848823,0.0541018608381889,0.14660434503203026,-0.3291051845948733,0.14747959122362664,0.1493484357787028,0.23032972753676906,-0.10511408719241354,-0.10532550931917789,-0.20593076653286785,-0.002013404195539981
5,1.0,2,2,20.192112490362963,22.17461023244626,11.171604975579182,20.444425321654425,21.813259303946385,30.648906841001494,22.098347735205728,11.619288435114601,34.15084473340775,7.881448992074926,20.21948490607937,0.9577820976039086,1.0069513302254274,1.0031077091219727,1.1000292231120024,0.8803110208352998,0.8669612706443364,0.8790341376611104,1.1584222773990778,0.9169043508477066,0.8973447799822882,0.9666848197433131,0.042217902396091335,-0.006951330225427311,-0.0031077091219725646,-0.10002922311200231,0.11968897916470023,0.1330387293556636,0.1209658623388896,-0.15842227739907783,0.08309564915229344,0.10265522001771175,0.033315180256687
5,1.0,2,3,21.012013703387787,20.614172476427466,10.674734219280786,20.113157451103024,23.2372834172991,28.18313102223201,20.883738178456685,11.073770922971446,38.096862963861824,7.433278651094949,20.13221430061151,0.9928638240986974,0.9281809475039539,0.9370091522852104,1.0805708741480144,0.9427969069764206,0.8249616629899074,0.8230547050811309,1.1007654080654163,1.0184968355043245,0.9090739775378004,0.9557774294190878,0.007136175901302551,0.07181905249604613,0.06299084771478956,-0.0805708741480144,0.05720309302357943,0.17503833701009264,0.17694529491886915,-0.10076540806541627,-0.018496835504324436,0.09092602246219957,0.04422257058091238
5,1.0,2,10,26.60290140324541,22.085420715059833,11.626557654167312,18.951692818579797,23.588846514074348,31.15612784057569,21.705941572013103,10.989408141515469,37.985130405151885,8.760608257764291,21.345263532214712,1.2637381925738613,0.9956807085516393,1.0094935487529697,1.0132675953188803,0.9649053840170259,0.8706159188946415,0.8398905053681678,1.0866824198710954,1.0187320050449595,1.0515517966290164,1.0114558075022257,-0.2637381925738614,0.0043192914483607785,-0.009493548752969691,-0.01326759531888039,0.035094615982974114,0.1293840811053585,0.16010949463183224,-0.08668241987109528,-0.01873200504495953,-0.05155179662901645,-0.011455807502225707
5,1.0,2,20,22.81070119904983,22.15288767044857,10.319799488587611,19.88206579882046,23.10703853403045,32.45367452513356,21.7351924753943,10.982359649998383,36.97775570207969,8.39148152167745,20.88129565652203,1.083229584345403,0.9896193446122071,0.9034929342559566,1.074403309831302,0.9199204357632709,0.8919244100316696,0.8317701303620139,1.0984808168897044,0.9886940818796052,1.0428932557620763,0.9824428303733208,-0.08322958434540284,0.010380655387792892,0.09650706574404341,-0.07440330983130188,0.08007956423672913,0.10807558996833042,0.16822986963798617,-0.0984808168897045,0.011305918120394874,-0.042893255762076254,0.017557169626679144
