n_estimators,max_depth,min_samples_split,max_iter,n_splits,mse_score_1,mse_score_2,mse_score_3,mse_score_4,mse_score_5,mse_score_6,mse_score_7,mse_score_8,mse_score_9,mse_score_10,mean_mse_score,prev_1,prev_2,prev_3,prev_4,prev_5,prev_6,prev_7,prev_8,prev_9,prev_10,mean_prev,ptev_1,ptev_2,ptev_3,ptev_4,ptev_5,ptev_6,ptev_7,ptev_8,ptev_9,ptev_10,mean_ptev,oob_1,oob_2,oob_3,oob_4,oob_5,oob_6,oob_7,oob_8,oob_9,oob_10,oob_score
500,,0.05,2,10,13.74726186554319,11.16838340891085,15.126997761200588,6.30760837423164,5.802706865121997,7.343828126788879,11.276745534175227,9.603644948184964,10.188596314899552,8.365135368317361,9.893090856737425,0.6382730704927495,0.4113751173845159,0.35187537368765587,0.43697444436234495,0.3360648068929767,0.2566104434945285,0.413391401144881,0.3978491921962519,0.47083636519007627,0.312943202323859,0.40261934171698394,0.36172692950725044,0.5886248826154842,0.648124626312344,0.5630255556376551,0.6639351931070233,0.7433895565054714,0.586608598855119,0.6021508078037481,0.5291636348099238,0.6870567976761409,0.5973806582830161,17.1,11.9,14.7,13.1,11.7,12.8,15.6,14.5,15.0,14.0,14.040000000000001
500,,0.05,10,3,11.143096717051195,3.6699881210538603,6.198024187498772,,,,,,,,7.00370300853461,0.3044374832657802,0.14139090820323405,0.23301888524772252,,,,,,,,0.22628242557224557,0.6955625167342199,0.8586090917967658,0.7669811147522775,,,,,,,,0.7737175744277544,27.5,25.3,25.3,,,,,,,,26.03333333333333
500,,0.05,10,5,12.353279264568132,10.52753213399015,3.1197766952810606,8.92851197209478,5.072607634727376,,,,,,8.0003415401323,0.3564785672695923,0.3720615373252342,0.0862301977344498,0.320633012441536,0.18592629717613024,,,,,,0.2642659223893885,0.6435214327304077,0.6279384626747657,0.9137698022655502,0.6793669875584639,0.8140737028238697,,,,,,0.7357340776106114,26.4,28.6,22.7,20.7,32.1,,,,,,26.1
500,,0.05,10,10,12.817943045883725,9.933462287165552,13.538825249504331,5.520614258415351,2.5386996649385156,4.739340582376938,4.761948954733259,5.41168413155162,6.839193414868681,3.5248887992183398,6.962660038865631,0.39087678570517176,0.30648906188320796,0.26330369099677914,0.3837716171306818,0.09264869898763424,0.08892608695321941,0.1368869024300899,0.20663760848003457,0.30071290032054465,0.1110280463163761,0.22812813992037398,0.6091232142948282,0.6935109381167921,0.7366963090032209,0.6162283828693182,0.9073513010123658,0.9110739130467805,0.8631130975699101,0.7933623915199653,0.6992870996794553,0.8889719536836239,0.7718718600796259,29.5,8.4,26.1,24.4,21.3,33.6,21.9,26.5,33.6,22.7,24.8
500,,0.1,2,3,12.879426535301102,6.772403590349868,9.966295192299135,,,,,,,,9.872708439316702,0.43050660169895905,0.27703567279042635,0.39919068130455987,,,,,,,,0.3689109852646484,0.5694933983010411,0.7229643272095737,0.6008093186954402,,,,,,,,0.6310890147353517,17.5,8.5,17.8,,,,,,,,14.6
500,,0.1,2,5,13.155448986987373,10.417308340266382,5.8360653782489145,12.497756485180748,8.493926741648423,,,,,,10.080101186466369,0.4706633984325498,0.4087578113325449,0.23035022905747907,0.48795522694672344,0.3312549395681186,,,,,,0.3857963210674832,0.5293366015674502,0.5912421886674551,0.769649770942521,0.5120447730532766,0.6687450604318814,,,,,,0.6142036789325168,19.6,15.7,9.1,16.9,17.6,,,,,,15.780000000000001
500,,0.1,2,10,13.762455629956559,10.109996002876379,13.762549534062206,5.803394588144486,4.617547251001566,6.115961483089346,9.355621105642227,8.287309124838929,8.870578090192403,6.651139173066408,8.73365519828705,0.5530147332622068,0.3405717420529703,0.30547456483804086,0.40283958103485823,0.24328477101320617,0.18639460480012712,0.32576068526339047,0.3398269497642104,0.4015348456828971,0.23788418830768499,0.3336586666019593,0.4469852667377931,0.6594282579470298,0.6945254351619591,0.5971604189651418,0.7567152289867938,0.8136053951998727,0.6742393147366096,0.6601730502357895,0.5984651543171029,0.762115811692315,0.6663413333980407,19.7,13.6,15.6,14.5,13.1,13.1,18.8,14.7,17.4,16.2,15.669999999999998
500,,0.1,10,3,11.353014711472522,3.90632726482031,5.966086745828599,,,,,,,,7.0751429073738095,0.3126784344751815,0.15449372311183396,0.2267877689230316,,,,,,,,0.23131997550334904,0.6873215655248185,0.845506276888166,0.7732122310769683,,,,,,,,0.7686800244966508,18.2,32.1,26.8,,,,,,,,25.7
500,,0.1,10,5,12.35642444794707,10.774243716065559,3.160065098727202,9.000087393981243,5.079057855609829,,,,,,8.07397570246618,0.3568752575919014,0.3797827933661269,0.08772719184867114,0.32069176677525274,0.1897430570186716,,,,,,0.26696401332012476,0.6431247424080986,0.6202172066338731,0.9122728081513288,0.6793082332247472,0.8102569429813283,,,,,,0.7330359866798752,25.6,25.5,23.1,20.3,30.9,,,,,,25.080000000000002
500,,0.1,10,10,11.691001064087267,10.050721442233957,14.466313349991653,5.495662055067813,2.7619193937443978,4.79031230070832,4.818216895810671,5.439929664077339,7.113368035655456,3.047542953241528,6.967498715461841,0.37512004462583465,0.3117014586717442,0.2587550134907837,0.3814704598914715,0.10853220007443179,0.08283390036303477,0.14014342324140866,0.20431143035902538,0.3218956214623265,0.09578439219692336,0.22805479443769844,0.6248799553741654,0.6882985413282559,0.7412449865092162,0.6185295401085285,0.8914677999255682,0.9171660996369653,0.8598565767585914,0.7956885696409746,0.6781043785376736,0.9042156078030766,0.7719452055623016,27.4,7.1,21.8,22.3,16.5,31.0,23.5,23.0,31.8,19.7,22.41
500,,0.15,2,3,11.946132919989804,6.318457898431235,9.165713540532114,,,,,,,,9.143434786317718,0.38129210047957746,0.2524369185236491,0.36318779189458744,,,,,,,,0.33230560363260464,0.6187078995204226,0.7475630814763509,0.6368122081054125,,,,,,,,0.6676943963673954,17.8,10.1,17.7,,,,,,,,15.199999999999998
500,,0.15,2,5,12.642874518748682,9.683967985084532,5.332627002052053,11.25372534527488,7.439928114112447,,,,,,9.270624593054517,0.4232302398609723,0.37369489777059683,0.19837332580420172,0.430885910396217,0.2827815079339154,,,,,,0.3417931763531806,0.5767697601390277,0.6263051022294032,0.8016266741957984,0.5691140896037831,0.7172184920660846,,,,,,0.6582068236468194,20.0,14.9,9.6,17.2,18.6,,,,,,16.060000000000002
500,,0.15,2,10,13.181932619167497,9.812843962362617,13.139610320187558,5.587772795821133,3.878622058293597,5.612773299336083,7.409474802011086,7.86152136001453,8.225731928886116,5.686512754755227,8.039679590083544,0.5139010488287092,0.3152876430541399,0.28762343052276446,0.3884322664962614,0.19597169176308601,0.16170199993814635,0.2365974135332236,0.3171428594267688,0.3659397361198326,0.19732334081959027,0.29799214305025223,0.48609895117129076,0.6847123569458601,0.7123765694772355,0.6115677335037385,0.8040283082369141,0.8382980000618536,0.7634025864667764,0.6828571405732313,0.6340602638801675,0.8026766591804098,0.7020078569497478,19.5,13.2,16.6,15.6,13.6,15.8,18.5,15.8,17.4,17.1,16.31
500,,0.15,10,3,11.47268855304583,4.0707105287449785,5.97952371945786,,,,,,,,7.174307600416223,0.31355532918009793,0.15856701828192066,0.22809088862539995,,,,,,,,0.2334044120291395,0.686444670819902,0.8414329817180793,0.7719091113746,,,,,,,,0.7665955879708605,17.6,32.0,26.0,,,,,,,,25.2
500,,0.15,10,5,12.448107590775633,10.740736237037455,3.312224522207267,8.973295041045919,5.204025786762426,,,,,,8.13567783556574,0.35150865382351515,0.379473801193206,0.09060970188142004,0.321239314247656,0.19491020537030523,,,,,,0.26754833530322053,0.6484913461764849,0.6205261988067939,0.90939029811858,0.678760685752344,0.8050897946296948,,,,,,0.7324516646967795,18.0,21.2,21.4,20.2,27.6,,,,,,21.68
500,,0.15,10,10,11.50439264405953,9.956116044805732,15.076379034164944,5.590439972463205,2.801205609596247,4.770969329961492,4.977014788729786,5.552970863548294,7.428803765263225,2.937562494145615,7.0595854546738055,0.3699668535326803,0.30538942996235535,0.256515051161671,0.38842955498851917,0.10770212834406927,0.07953106822757731,0.14775821095310718,0.20659055072364174,0.34093005529962983,0.09176016731804498,0.22945730705112966,0.6300331464673197,0.6946105700376446,0.743484948838329,0.611570445011481,0.8922978716559308,0.9204689317724227,0.8522417890468927,0.7934094492763583,0.6590699447003702,0.9082398326819551,0.7705426929488703,25.6,4.5,16.9,19.8,12.9,28.9,20.1,20.9,30.2,17.2,19.7
1000,,0.05,2,3,14.17761505930913,8.085354517318379,11.447645380038278,,,,,,,,11.236871652221929,0.5109313432405541,0.3398503265259001,0.47046214751873106,,,,,,,,0.4404146057617284,0.48906865675944594,0.6601496734740998,0.529537852481269,,,,,,,,0.5595853942382716,16.1,5.0,14.9,,,,,,,,12.0
1000,,0.05,2,5,13.978248153459456,11.38326520418357,7.121594895815485,14.431406316305772,9.933314808878515,,,,,,11.369565875728558,0.5406365407127356,0.45383939704743254,0.29957149953983697,0.573832258100193,0.39923081407187605,,,,,,0.4534221018944148,0.4593634592872644,0.5461606029525675,0.700428500460163,0.42616774189980705,0.6007691859281239,,,,,,0.5465778981055852,16.7,12.9,8.0,15.9,14.6,,,,,,13.62
1000,,0.05,2,10,14.18205766459826,11.150929581730086,15.398267799935972,6.493793010352127,5.915608293323503,7.280901772969846,11.232163935587865,9.648461015647156,9.951558030699186,8.399757733086089,9.965349883793008,0.650485724884965,0.4116701182867519,0.35832161783630334,0.4487313986057183,0.3442741971800826,0.25649427211528253,0.41150455218204196,0.40028028853582764,0.4595669821144075,0.3123121416012493,0.405364129334263,0.34951427511503497,0.5883298817132482,0.6416783821636967,0.5512686013942817,0.6557258028199174,0.7435057278847175,0.588495447817958,0.5997197114641724,0.5404330178855925,0.6876878583987507,0.594635870665737,15.8,13.2,15.6,14.3,13.3,12.4,16.3,14.7,15.4,14.3,14.530000000000001
1000,,0.05,10,3,11.21150038175813,3.6784738125593157,6.270465093962465,,,,,,,,7.05347976275997,0.3060647860591176,0.1425190438195854,0.23612367331954176,,,,,,,,0.22823583439941494,0.6939352139408824,0.8574809561804146,0.7638763266804582,,,,,,,,0.7717641656005853,23.5,27.0,25.9,,,,,,,,25.46666666666667
1000,,0.05,10,5,12.259637168392063,10.526232991868739,3.0586777374432725,8.987741805441438,5.024141569379062,,,,,,7.971286254504913,0.35123100650662153,0.36998452481444793,0.08349788395311877,0.3226866094395622,0.18168992888191496,,,,,,0.26181799071913303,0.6487689934933785,0.6300154751855521,0.9165021160468814,0.6773133905604378,0.818310071118085,,,,,,0.7381820092808671,27.0,30.7,21.4,20.5,29.9,,,,,,25.9
1000,,0.05,10,10,12.82517441196845,9.959700023743752,13.607453678249955,5.699621717293875,2.5988459074972257,4.743179263183389,4.725055164262977,5.5490256176445705,7.017852688404564,3.6261492020352777,7.035205767428403,0.3922989451804275,0.3134254123520389,0.2627674700729331,0.396694020944672,0.09806182050396176,0.0868169191718386,0.13772225767138774,0.21288992686790523,0.3088643024617891,0.1173600982229131,0.23269011734498668,0.6077010548195725,0.6865745876479611,0.7372325299270669,0.603305979055328,0.9019381794960383,0.9131830808281614,0.8622777423286122,0.7871100731320948,0.6911356975382109,0.8826399017770868,0.7673098826550133,30.8,7.8,25.7,23.1,18.9,34.3,22.3,25.8,34.5,21.6,24.479999999999997
1000,,0.1,2,3,12.895142933040567,6.843634373901085,10.033032532135543,,,,,,,,9.923936613025733,0.43423391421758123,0.28064951721029346,0.40602384042812695,,,,,,,,0.3736357572853339,0.5657660857824187,0.7193504827897066,0.5939761595718731,,,,,,,,0.6263642427146662,16.7,8.7,18.5,,,,,,,,14.633333333333333
1000,,0.1,2,5,13.286146401440455,10.314002872597316,5.91155577915263,12.505820955124442,8.293894144998829,,,,,,10.062284030662735,0.4680906309813969,0.4061593323014464,0.233055657744309,0.4885921464562035,0.32418441109501533,,,,,,0.38401643571567423,0.5319093690186031,0.5938406676985536,0.766944342255691,0.5114078535437965,0.6758155889049847,,,,,,0.6159835642843258,19.2,14.8,9.6,17.7,17.7,,,,,,15.8
1000,,0.1,2,10,13.851780718537283,10.19735591867993,13.684676565422953,5.786249540711673,4.6168135582520105,6.019434767628267,8.909679404665063,8.169582142341165,8.825714692615321,6.763343137775085,8.682463044662875,0.5649180638963635,0.338055340321166,0.3016552988805955,0.4018633019555638,0.24699438508592783,0.1870461560899537,0.3094172905426827,0.33294351889491003,0.39343875617956614,0.2434142096772832,0.33197463215240125,0.43508193610363655,0.661944659678834,0.6983447011194045,0.5981366980444363,0.7530056149140723,0.8129538439100463,0.6905827094573174,0.66705648110509,0.6065612438204339,0.7565857903227168,0.6680253678475988,19.6,13.6,15.0,14.9,13.4,13.4,17.6,15.0,17.5,16.7,15.669999999999998
1000,,0.1,10,3,11.390278489100867,3.8724565621922054,5.9598897309623915,,,,,,,,7.0742082607518215,0.31231444430035277,0.15100788363434686,0.22554195804014332,,,,,,,,0.22962142865828097,0.6876855556996472,0.8489921163656532,0.7744580419598567,,,,,,,,0.7703785713417189,18.5,30.1,26.4,,,,,,,,25.0
1000,,0.1,10,5,12.507419992138827,10.671273311301954,3.144715349949117,9.032138731390459,5.127705123843896,,,,,,8.09665050172485,0.3579765082128377,0.375686192918257,0.08675750781816963,0.3218246924992045,0.19085748508567074,,,,,,0.2666204773068279,0.6420234917871623,0.624313807081743,0.9132424921818304,0.6781753075007956,0.8091425149143293,,,,,,0.7333795226931721,24.2,24.9,22.4,20.5,29.7,,,,,,24.34
1000,,0.1,10,10,11.709150411215914,10.249846609166346,14.504040110678005,5.586545780330218,2.648512373732317,4.654460110767061,4.742968872515991,5.610034367656904,7.316020590457027,3.041170143092148,7.006274936961193,0.38054064180730596,0.3183642167629998,0.25814504025612894,0.38745895358061755,0.10399964453053748,0.08176529962002708,0.13615596350349615,0.20986602152798273,0.3341239208722983,0.096097231092241,0.23065169335536345,0.619459358192694,0.6816357832370001,0.7418549597438711,0.6125410464193826,0.8960003554694626,0.918234700379973,0.8638440364965039,0.7901339784720174,0.6658760791277016,0.903902768907759,0.7693483066446366,27.7,6.8,20.3,21.6,16.9,31.5,22.1,23.5,31.6,20.2,22.22
1000,,0.15,2,3,12.09289928773959,6.353578318383887,9.127543222270242,,,,,,,,9.19134027613124,0.39291143106934,0.25609581544261,0.36174362299068724,,,,,,,,0.3369169565008791,0.6070885689306599,0.74390418455739,0.6382563770093127,,,,,,,,0.663083043499121,17.7,9.2,17.9,,,,,,,,14.933333333333332
1000,,0.15,2,5,12.805249255884858,9.74697779012482,5.24715371009977,11.270757767400912,7.5467281608545385,,,,,,9.32337333687298,0.4219244900832557,0.37594708661152537,0.19709056488134302,0.4306159260309823,0.28708546154265774,,,,,,0.3425327058299528,0.5780755099167444,0.6240529133884747,0.8029094351186569,0.5693840739690177,0.7129145384573423,,,,,,0.6574672941700472,21.0,15.4,10.1,17.4,18.0,,,,,,16.380000000000003
1000,,0.15,2,10,13.323031182258726,9.937927271412361,13.04831307153334,5.497705022355088,3.9455133355929255,5.522727353438357,7.475451304700182,7.7795419806626676,8.32550431778419,5.814746294502785,8.067046113424063,0.5113981640090278,0.3218232819166206,0.2856811373727427,0.38228228888287075,0.19733387746642436,0.15755172319761063,0.23794009573569744,0.3130475134493488,0.3700179359351595,0.20130981201579254,0.2978385829981295,0.4886018359909721,0.6781767180833794,0.7143188626272573,0.6177177111171293,0.8026661225335756,0.8424482768023893,0.7620599042643026,0.6869524865506511,0.6299820640648405,0.7986901879842075,0.7021614170018705,19.8,15.0,15.9,16.2,12.9,15.5,17.6,15.8,18.0,17.1,16.380000000000003
1000,,0.15,10,3,11.47841805595133,4.008303036769459,5.9812078154579185,,,,,,,,7.155976302726235,0.313381321520529,0.15456290592212177,0.22801506679183028,,,,,,,,0.23198643141149367,0.686618678479471,0.8454370940778783,0.7719849332081696,,,,,,,,0.7680135685885063,16.1,31.1,26.3,,,,,,,,24.5
1000,,0.15,10,5,12.5884628948496,10.85866443338157,3.312114571860119,9.04498417300231,5.148719915020351,,,,,,8.190589197622788,0.3596999033680862,0.38207318092888815,0.09131244004235133,0.32335984196149137,0.19242969610836846,,,,,,0.2697750124818371,0.6403000966319139,0.6179268190711119,0.9086875599576487,0.6766401580385085,0.8075703038916314,,,,,,0.7302249875181629,19.7,21.2,21.0,20.1,27.1,,,,,,21.82
1000,,0.15,10,10,11.465108043043672,10.043774436107423,15.157784315838153,5.669060065788506,2.696038732643453,4.6921308671446615,4.83513073273614,5.681028838882707,7.452135739887409,2.917368939220448,7.060956071129257,0.3689302116323163,0.30778970529086164,0.25388685742258016,0.3938296083960929,0.10354719832521833,0.0781390388038292,0.14237210574725723,0.21246308156749358,0.34533375106086656,0.09148376823047094,0.22977753264769868,0.6310697883676837,0.6922102947091383,0.7461131425774199,0.6061703916039071,0.8964528016747817,0.9218609611961709,0.8576278942527429,0.7875369184325064,0.6546662489391334,0.908516231769529,0.7702224673523013,25.9,4.5,16.5,20.5,14.7,28.5,20.1,20.7,31.2,17.1,19.97
