n_estimators,max_depth,min_samples_split,max_iter,n_splits,mse_score_1,mse_score_2,mse_score_3,mse_score_4,mse_score_5,mse_score_6,mse_score_7,mse_score_8,mse_score_9,mse_score_10,mean_mse_score,prev_1,prev_2,prev_3,prev_4,prev_5,prev_6,prev_7,prev_8,prev_9,prev_10,mean_prev,ptev_1,ptev_2,ptev_3,ptev_4,ptev_5,ptev_6,ptev_7,ptev_8,ptev_9,ptev_10,mean_ptev,oob_1,oob_2,oob_3,oob_4,oob_5,oob_6,oob_7,oob_8,oob_9,oob_10,oob_score
100,,0.15,2,10,16.85065383051556,4.167859946864556,19.306059759444427,13.149678850301717,18.010784589689035,27.360840000241005,17.20834577952452,20.65972909274614,13.461928692080843,6.989962331056909,15.716584287246471,0.617956645531193,0.5879195480003856,0.6632476854353999,0.4803151564047617,0.8698115875064679,0.7804207389170751,0.9128306689337111,0.9721627702258651,2.41231502754908,0.6757780122361051,0.8972757840740044,0.382043354468807,0.41208045199961446,0.33675231456460014,0.5196848435952383,0.1301884124935321,0.2195792610829249,0.08716933106628884,0.027837229774134945,-1.4123150275490801,0.3242219877638948,0.10272421592599554,53.6,54.4,53.8,50.1,57.5,54.7,54.1,54.7,58.2,50.8,54.19
100,,0.15,10,3,14.439412873940721,18.529429583494405,15.013572696193203,,,,,,,,15.994138384542778,0.7294522823040475,0.8033536381010933,0.8348451980417215,,,,,,,,0.7892170394822875,0.2705477176959525,0.19664636189890672,0.1651548019582785,,,,,,,,0.2107829605177126,67.2,70.5,65.7,,,,,,,,67.8
100,,0.15,10,5,11.403811737322382,16.710673573339058,24.129147249365015,20.52823995153911,8.605238483304449,,,,,,16.275422198974002,0.6415190815029922,0.6960864519623421,0.8515824690522634,0.9168848491786838,0.8203828238056815,,,,,,0.7852911351003926,0.3584809184970078,0.3039135480376579,0.1484175309477366,0.08311515082131611,0.17961717619431847,,,,,,0.2147088648996074,67.8,64.5,70.7,66.5,68.0,,,,,,67.5
100,,0.15,10,10,17.368238052448994,3.8853066191282943,20.551450502704366,12.05670093098098,17.57224376284253,28.28799002678113,19.16399784742844,19.937833498591992,10.095799411012807,8.37698568970617,15.729654634162571,0.5652961323175238,0.5402574202913712,0.7309707855924841,0.5165816913486396,0.8699124063895279,0.8204436633175233,0.908517193038111,0.8969743309226409,1.5443788917421106,0.7023072912384459,0.8095639806198378,0.43470386768247615,0.4597425797086287,0.269029214407516,0.4834183086513604,0.13008759361047204,0.17955633668247672,0.09148280696188907,0.10302566907735915,-0.5443788917421106,0.29769270876155407,0.19043601938016214,67.3,67.8,65.6,66.0,71.4,65.0,67.9,65.9,68.5,65.4,67.08000000000001
500,,0.05,2,3,15.17263842454952,19.525090734280763,17.887772692022732,,,,,,,,17.528500616951007,0.7787496615164127,0.8478017923103345,1.053257346927938,,,,,,,,0.8932696002515618,0.2212503384835873,0.15219820768966558,-0.05325734692793797,,,,,,,,0.10673039974843829,41.4,49.5,48.0,,,,,,,,46.300000000000004
500,,0.05,2,5,13.854227631184767,15.402013242587348,24.138157715865358,19.57633448050555,10.699886682177844,,,,,,16.734123950464173,0.8332031994730584,0.6402525061012405,0.859404631248782,1.0360726864570518,1.025577305957361,,,,,,0.8789020658474987,0.16679680052694154,0.3597474938987595,0.140595368751218,-0.03607268645705172,-0.025577305957360935,,,,,,0.12109793415250128,44.3,40.5,50.4,44.5,46.4,,,,,,45.22
500,,0.05,2,10,19.263138964104765,3.8725715804717296,18.894932920994396,13.98688672032382,18.7175781342836,29.66374957297906,17.332126241232054,21.841005064231016,13.95434014929165,7.941821854466451,16.546815120237852,0.7588727930660613,0.5461435946060768,0.6533626368030764,0.48035685735759315,0.8931492281091112,0.8508917724343629,0.8645962998878317,1.0274672715029616,2.5529549073682998,0.6852839479901849,0.9313079309125559,0.24112720693393874,0.4538564053939232,0.34663736319692356,0.5196431426424069,0.10685077189088882,0.1491082275656371,0.13540370011216835,-0.02746727150296165,-1.5529549073682996,0.31471605200981506,0.06869206908744405,45.8,45.7,45.9,44.2,51.0,49.4,46.4,48.1,49.7,44.1,47.03
500,,0.05,10,3,15.228980329247463,18.706887480243104,14.937326246486226,,,,,,,,16.291064685325598,0.7833150329398768,0.808182496337995,0.8614648822862979,,,,,,,,0.8176541371880566,0.21668496706012322,0.19181750366200495,0.1385351177137021,,,,,,,,0.18234586281194343,70.2,73.9,70.7,,,,,,,,71.60000000000001
500,,0.05,10,5,12.000676112900717,16.100384897896607,23.771853947340343,18.887094829907518,8.615077633571394,,,,,,15.875017484323314,0.7010510348611056,0.6707801467076943,0.8413949241711915,0.9143230561106088,0.8220558385207025,,,,,,0.7899210000742606,0.29894896513889435,0.32921985329230574,0.15860507582880848,0.08567694388939122,0.17794416147929745,,,,,,0.21007899992573945,71.0,68.5,75.5,69.9,71.6,,,,,,71.3
500,,0.05,10,10,17.41964723610869,4.873874150372634,19.91547897973788,11.74766172003354,16.536599899088863,29.279530908411484,18.561678974961282,18.976344584862346,9.434362090858006,7.909716348772399,15.465489489320712,0.6478123614602405,0.6602803161072964,0.7045060030147223,0.4550818169894097,0.8145335028880754,0.8454503901274216,0.9586707530316436,0.8628998793622528,1.5017073847260556,0.6829789042254342,0.8133921311932552,0.35218763853975954,0.33971968389270363,0.2954939969852777,0.5449181830105903,0.18546649711192464,0.15454960987257838,0.04132924696835642,0.13710012063774724,-0.5017073847260556,0.31702109577456583,0.1866078688067448,71.1,72.2,71.7,67.4,75.7,70.5,70.8,70.5,72.2,68.6,71.07000000000002
500,,0.1,2,3,14.574076055906085,19.473949319779877,16.933385802654826,,,,,,,,16.993803726113594,0.7534388716179443,0.8454342205519302,0.9947466565388974,,,,,,,,0.8645399162362573,0.24656112838205563,0.15456577944806976,0.005253343461102627,,,,,,,,0.13546008376374266,48.2,56.1,51.2,,,,,,,,51.833333333333336
500,,0.1,2,5,12.85468159910061,15.323185697098447,23.434848845420372,19.23799474024109,10.228068535087287,,,,,,16.215755883389562,0.771412679227791,0.6385090421904843,0.8338182453973663,1.0168768328974576,0.9754750728865014,,,,,,0.8472183745199201,0.228587320772209,0.3614909578095157,0.16618175460263376,-0.016876832897457478,0.024524927113498594,,,,,,0.15278162548007992,50.9,46.9,56.0,51.0,52.7,,,,,,51.5
500,,0.1,2,10,18.259526119826017,3.961122721335548,20.03660765231556,13.714593662784385,18.138925211345576,28.307260945541156,17.280914373400503,20.855528255911775,13.27771585835536,7.220608817352821,16.10528036181687,0.683747568536075,0.5587835660903461,0.6842145130870039,0.48196977919149847,0.8679638220736441,0.8110480735261826,0.893236385556457,0.982222168077356,2.3620335734869773,0.6717564663137559,0.8996975915939297,0.31625243146392507,0.44121643390965387,0.3157854869129962,0.5180302208085015,0.1320361779263559,0.18895192647381742,0.10676361444354299,0.01777783192264409,-1.3620335734869773,0.3282435336862441,0.10030240840607041,52.7,51.4,51.1,48.7,55.0,53.9,51.0,53.0,55.2,49.1,52.11
